#Name,Accession,Start,Stop,Strand,GeneID,Locus,Locus tag,Protein product,Length,Protein Name
"Un","KV784375.1",471846,472406,"-",,,"FRACYDRAFT_161169","OEU09513.1",187,"hypothetical protein FRACYDRAFT_161169, partial"
"Un","KV784375.1",476047,476466,"+",,,"FRACYDRAFT_195308","OEU09514.1",139,"RRM_2-domain-containing protein"
"Un","KV784375.1",477012,478898,"+",,,"FRACYDRAFT_277329","OEU09515.1",536,"DAGK_cat-domain-containing protein"
"Un","KV784375.1",479813,480852,"+",,,"FRACYDRAFT_271363","OEU09516.1",274,"hypothetical protein FRACYDRAFT_271363"
"Un","KV784375.1",483101,484167,"-",,,"FRACYDRAFT_173608","OEU09517.1",310,"hypothetical protein FRACYDRAFT_173608"
"Un","KV784375.1",485892,486737,"-",,,"FRACYDRAFT_248370","OEU09518.1",281,"hypothetical protein FRACYDRAFT_248370"
"Un","KV784375.1",487060,487428,"-",,,"FRACYDRAFT_248371","OEU09519.1",122,"hypothetical protein FRACYDRAFT_248371"
"Un","KV784375.1",488040,489273,"+",,,"FRACYDRAFT_264183","OEU09520.1",355,"hypothetical protein FRACYDRAFT_264183"
"Un","KV784375.1",489759,490624,"-",,,"FRACYDRAFT_144697","OEU09521.1",121,"hypothetical protein FRACYDRAFT_144697, partial"
"Un","KV784375.1",491268,493259,"+",,"GT4","FRACYDRAFT_248374","OEU09522.1",663,"putative glycosyltransferase"
"Un","KV784375.1",493465,494882,"-",,,"FRACYDRAFT_264185","OEU09523.1",422,"Aldo/keto reductase"
"Un","KV784375.1",495560,498330,"-",,,"FRACYDRAFT_248376","OEU09524.1",859,"hypothetical protein FRACYDRAFT_248376"
"Un","KV784375.1",499895,500842,"-",,,"FRACYDRAFT_248377","OEU09525.1",315,"hypothetical protein FRACYDRAFT_248377"
"Un","KV784375.1",501415,502385,"+",,,"FRACYDRAFT_195167","OEU09526.1",269,"hypothetical protein FRACYDRAFT_195167"
"Un","KV784375.1",502591,503518,"-",,,"FRACYDRAFT_248379","OEU09527.1",223,"guanylate kinase"
"Un","KV784375.1",504636,506441,"+",,,"FRACYDRAFT_194825","OEU09528.1",495,"hypothetical protein FRACYDRAFT_194825"
"Un","KV784375.1",507703,508245,"-",,,"FRACYDRAFT_271369","OEU09529.1",180,"hypothetical protein FRACYDRAFT_271369"
"Un","KV784375.1",509186,511148,"+",,"MT1","FRACYDRAFT_157068","OEU09530.1",451,"putative alpha-mannosyltransferase, partial"
"Un","KV784375.1",511650,512374,"-",,,"FRACYDRAFT_228729","OEU09531.1",125,"ribosomal protein S17 component of cytosolic 80S ribosome and 40S small subunit"
"Un","KV784375.1",513600,514900,"-",,,"FRACYDRAFT_264188","OEU09532.1",321,"NAD(P)-binding protein"
"Un","KV784375.1",515613,517268,"+",,,"FRACYDRAFT_248385","OEU09533.1",551,"hypothetical protein FRACYDRAFT_248385"
"Un","KV784375.1",517534,518073,"-",,,"FRACYDRAFT_248386","OEU09534.1",179,"hypothetical protein FRACYDRAFT_248386"
"Un","KV784375.1",518283,519470,"-",,,"FRACYDRAFT_271371","OEU09535.1",395,"hypothetical protein FRACYDRAFT_271371"
"Un","KV784375.1",522506,522910,"-",,,"FRACYDRAFT_271373","OEU09536.1",134,"COG complex component"
"Un","KV784375.1",525838,527437,"+",,,"FRACYDRAFT_248389","OEU09537.1",326,"hypothetical protein FRACYDRAFT_248389"
"Un","KV784375.1",527629,528505,"-",,,"FRACYDRAFT_212234","OEU09538.1",206,"Rab1/RabD-family small GTPase"
"Un","KV784375.1",529191,530934,"-",,"DLDH","FRACYDRAFT_271375","OEU09539.1",499,"dihydrolipoyl dehydrogenase"
"Un","KV784375.1",531599,534955,"+",,,"FRACYDRAFT_277342","OEU09540.1",1038,"26S proteasome regulatory complex, non-ATPase subcomplex, Rpn2/Psmd1 subunit"
"Un","KV784375.1",534996,536213,"-",,,"FRACYDRAFT_248393","OEU09541.1",405,"SAICAR synthase-like protein"
"Un","KV784375.1",537438,540851,"+",,,"FRACYDRAFT_248394","OEU09542.1",196,"hypothetical protein FRACYDRAFT_248394"
"Un","KV784375.1",541071,541697,"-",,,"FRACYDRAFT_248395","OEU09543.1",208,"UDP-3-O-acyl-glucosamine N-acyltransferas-like protein"
"Un","KV784375.1",542119,542526,"+",,,"FRACYDRAFT_264194","OEU09544.1",135,"hypothetical protein FRACYDRAFT_264194"
"Un","KV784375.1",543097,543486,"-",,,"FRACYDRAFT_271377","OEU09545.1",129,"hypothetical protein FRACYDRAFT_271377"
"Un","KV784375.1",544665,545249,"+",,,"FRACYDRAFT_248398","OEU09546.1",194,"hypothetical protein FRACYDRAFT_248398"
"Un","KV784375.1",545490,546590,"-",,,"FRACYDRAFT_248399","OEU09547.1",366,"hypothetical protein FRACYDRAFT_248399"
"Un","KV784375.1",547177,550877,"+",,,"FRACYDRAFT_264196","OEU09548.1",1198,"hypothetical protein FRACYDRAFT_264196"
"Un","KV784375.1",551729,552994,"+",,,"FRACYDRAFT_271378","OEU09549.1",421,"hypothetical protein FRACYDRAFT_271378"
"Un","KV784375.1",553760,554230,"-",,,"FRACYDRAFT_194977","OEU09550.1",156,"hypothetical protein FRACYDRAFT_194977"
"Un","KV784375.1",554806,556593,"+",,,"FRACYDRAFT_248403","OEU09551.1",548,"hypothetical protein FRACYDRAFT_248403"
"Un","KV784375.1",556697,560044,"-",,,"FRACYDRAFT_248404","OEU09552.1",1115,"hypothetical protein FRACYDRAFT_248404"
"Un","KV784375.1",560998,561824,"+",,,"FRACYDRAFT_173634","OEU09553.1",199,"hypothetical protein FRACYDRAFT_173634"
"Un","KV784375.1",562028,562645,"-",,,"FRACYDRAFT_271380","OEU09554.1",205,"hypothetical protein FRACYDRAFT_271380"
"Un","KV784375.1",564993,567608,"+",,,"FRACYDRAFT_248407","OEU09555.1",786,"hypothetical protein FRACYDRAFT_248407"
"Un","KV784375.1",570270,571652,"+",,,"FRACYDRAFT_194986","OEU09556.1",371,"Lung_7-TM_R-domain-containing protein"
"Un","KV784375.1",572330,573604,"+",,,"FRACYDRAFT_195131","OEU09557.1",410,"hypothetical protein FRACYDRAFT_195131"
"Un","KV784375.1",573712,574605,"-",,,"FRACYDRAFT_271381","OEU09558.1",297,"hypothetical protein FRACYDRAFT_271381"
"Un","KV784375.1",578758,581319,"+",,,"FRACYDRAFT_248411","OEU09559.1",853,"soluble quino protein glucose dehydrogenase"
"Un","KV784375.1",581971,582433,"+",,,"FRACYDRAFT_248412","OEU09560.1",101,"Lsm6 protein-like protein"
"Un","KV784375.1",584680,585363,"-",,,"FRACYDRAFT_271383","OEU09561.1",227,"RPB5 subunit of DNA-directed RNA polymerase"
"Un","KV784375.1",586338,587891,"-",,,"FRACYDRAFT_228745","OEU09562.1",463,"beta-ketoacyl synthase"
"Un","KV784375.1",588782,589635,"+",,,"FRACYDRAFT_195160","OEU09563.1",208,"hypothetical protein FRACYDRAFT_195160, partial"
"Un","KV784375.1",589807,591111,"+",,,"FRACYDRAFT_173639","OEU09564.1",434,"hypothetical protein FRACYDRAFT_173639"
"Un","KV784375.1",591721,592998,"-",,,"FRACYDRAFT_195171","OEU09565.1",425,"helicase-associated"
"Un","KV784375.1",594256,595254,"+",,,"FRACYDRAFT_159540","OEU09566.1",333,"geranylgeranyl transferase type ii beta subunit, partial"
"Un","KV784375.1",595573,596313,"-",,,"FRACYDRAFT_194810","OEU09567.1",246,"hypothetical protein FRACYDRAFT_194810"
"Un","KV784375.1",597002,597875,"-",,,"FRACYDRAFT_151947","OEU09568.1",157,"hypothetical protein FRACYDRAFT_151947, partial"
"Un","KV784375.1",598891,599280,"+",,,"FRACYDRAFT_271385","OEU09569.1",129,"hypothetical protein FRACYDRAFT_271385"
"Un","KV784375.1",600629,601948,"+",,,"FRACYDRAFT_271387","OEU09570.1",331,"hypothetical protein FRACYDRAFT_271387"
"Un","KV784375.1",602744,603010,"-",,,"FRACYDRAFT_165007","OEU09571.1",89,"hypothetical protein FRACYDRAFT_165007, partial"
"Un","KV784375.1",603333,603572,"-",,,"FRACYDRAFT_155370","OEU09572.1",80,"hypothetical protein FRACYDRAFT_155370, partial"
"Un","KV784375.1",604308,605078,"+",,,"FRACYDRAFT_271389","OEU09573.1",256,"hypothetical protein FRACYDRAFT_271389"
"Un","KV784375.1",605193,606975,"-",,,"FRACYDRAFT_228753","OEU09574.1",549,"hypothetical protein FRACYDRAFT_228753"
"Un","KV784375.1",607980,611524,"+",,,"FRACYDRAFT_264207","OEU09575.1",1135,"hypothetical protein FRACYDRAFT_264207"
"Un","KV784375.1",611672,612326,"-",,,"FRACYDRAFT_248426","OEU09576.1",117,"hypothetical protein FRACYDRAFT_248426"
"Un","KV784375.1",613821,616378,"-",,,"FRACYDRAFT_248427","OEU09577.1",750,"hypothetical protein FRACYDRAFT_248427"
"Un","KV784375.1",618935,621999,"+",,,"FRACYDRAFT_195126","OEU09578.1",992,"P-loop containing nucleoside triphosphate hydrolase protein"
"Un","KV784375.1",623325,626849,"+",,,"FRACYDRAFT_148527","OEU09579.1",441,"CBS-domain-containing protein, partial"
"Un","KV784375.1",627532,628227,"-",,,"FRACYDRAFT_195029","OEU09580.1",231,"hypothetical protein FRACYDRAFT_195029"
"Un","KV784375.1",629049,630581,"+",,,"FRACYDRAFT_248430","OEU09581.1",510,"hypothetical protein FRACYDRAFT_248430"
"Un","KV784375.1",630687,631953,"-",,,"FRACYDRAFT_248431","OEU09582.1",345,"2-nitropropane dioxygenase"
"Un","KV784375.1",632680,633656,"-",,"PGAM6","FRACYDRAFT_173652","OEU09583.1",257,"putative phosphoglycerate kinase"
"Un","KV784375.1",634443,635126,"+",,,"FRACYDRAFT_195174","OEU09584.1",227,"hypothetical protein FRACYDRAFT_195174"
"Un","KV784375.1",635439,636707,"-",,,"FRACYDRAFT_271391","OEU09585.1",422,"Clavaminate synthase-like protein"
"Un","KV784375.1",637583,638575,"+",,,"FRACYDRAFT_173657","OEU09586.1",239,"hypothetical protein FRACYDRAFT_173657"
"Un","KV784375.1",640423,645243,"+",,,"FRACYDRAFT_212269","OEU09587.1",1279,"RecF/RecN/SMC protein"
"Un","KV784375.1",645633,646541,"-",,,"FRACYDRAFT_195287","OEU09588.1",248,"IF4E-domain-containing protein"
"Un","KV784375.1",648656,649729,"+",,,"FRACYDRAFT_271394","OEU09589.1",357,"hypothetical protein FRACYDRAFT_271394"
"Un","KV784375.1",650255,650974,"-",,,"FRACYDRAFT_248439","OEU09590.1",239,"Homocysteine S-methyltransferase"
"Un","KV784375.1",651464,652489,"+",,,"FRACYDRAFT_248440","OEU09591.1",341,"hypothetical protein FRACYDRAFT_248440"
"Un","KV784375.1",653409,654086,"-",,,"FRACYDRAFT_271395","OEU09592.1",226,"hypothetical protein FRACYDRAFT_271395, partial"
"Un","KV784375.1",655464,656657,"-",,,"FRACYDRAFT_157499","OEU09593.1",398,"Choline/ethanolaminephosphotransferase, partial"
"Un","KV784375.1",657903,660626,"+",,,"FRACYDRAFT_156363","OEU09594.1",889,"myosin Va, partial"
"Un","KV784375.1",662190,662540,"+",,,"FRACYDRAFT_277358","OEU09595.1",116,"hypothetical protein FRACYDRAFT_277358"
"Un","KV784375.1",663469,665592,"+",,,"FRACYDRAFT_195049","OEU09596.1",527,"ammonium transporter"
"Un","KV784375.1",665787,668798,"-",,,"FRACYDRAFT_228764","OEU09597.1",896,"26S proteasome regulatory complex, non-ATPase subcomplex, Rpn1 subunit"
"Un","KV784375.1",669593,675172,"+",,,"FRACYDRAFT_248446","OEU09598.1",1795,"hypothetical protein FRACYDRAFT_248446"
"Un","KV784375.1",675802,676896,"-",,,"FRACYDRAFT_220550","OEU09599.1",364,"hypothetical protein FRACYDRAFT_220550"
"Un","KV784375.1",679152,679940,"+",,,"FRACYDRAFT_157516","OEU09600.1",263,"hypothetical protein FRACYDRAFT_157516, partial"
"Un","KV784375.1",681551,682227,"+",,,"FRACYDRAFT_248449","OEU09601.1",184,"hypothetical protein FRACYDRAFT_248449"
"Un","KV784375.1",682927,683355,"-",,,"FRACYDRAFT_194875","OEU09602.1",142,"hypothetical protein FRACYDRAFT_194875, partial"
"Un","KV784375.1",686127,686549,"+",,,"FRACYDRAFT_271398","OEU09603.1",140,"hypothetical protein FRACYDRAFT_271398"
"Un","KV784375.1",687341,688557,"+",,,"FRACYDRAFT_277361","OEU09604.1",198,"UBC-like protein"
"Un","KV784375.1",689299,690689,"+",,,"FRACYDRAFT_248453","OEU09605.1",366,"hypothetical protein FRACYDRAFT_248453"
"Un","KV784375.1",691064,691489,"-",,,"FRACYDRAFT_194909","OEU09606.1",141,"hypothetical protein FRACYDRAFT_194909"
"Un","KV784375.1",692276,693558,"+",,,"FRACYDRAFT_194970","OEU09607.1",362,"pseudouridine synthase"
"Un","KV784375.1",693595,694922,"-",,,"FRACYDRAFT_194811","OEU09608.1",409,"hypothetical protein FRACYDRAFT_194811"
"Un","KV784375.1",695543,697274,"-",,,"FRACYDRAFT_264221","OEU09609.1",535,"hypothetical protein FRACYDRAFT_264221"
"Un","KV784375.1",699732,701170,"+",,,"FRACYDRAFT_212283","OEU09610.1",445,"ARM repeat-containing protein"
"Un","KV784375.1",701453,702479,"-",,,"FRACYDRAFT_212285","OEU09611.1",301,"hypothetical protein FRACYDRAFT_212285"
"Un","KV784375.1",702991,704525,"-",,,"FRACYDRAFT_194979","OEU09612.1",434,"alpha/beta-hydrolase"
"Un","KV784375.1",705435,707432,"+",,,"FRACYDRAFT_248461","OEU09613.1",665,"hypothetical protein FRACYDRAFT_248461"
"Un","KV784375.1",707474,707785,"-",,,"FRACYDRAFT_271402","OEU09614.1",103,"Bromodomain-containing protein"
"Un","KV784375.1",708551,708739,"-",,,"FRACYDRAFT_155232","OEU09615.1",63,"Bromodomain-containing protein, partial"
"Un","KV784375.1",709934,713804,"-",,,"FRACYDRAFT_156509","OEU09616.1",623,"SNF2_N-domain-containing protein, partial"
"Un","KV784375.1",714147,714407,"-",,,"FRACYDRAFT_195196","OEU09617.1",87,"Bromodomain-containing protein, partial"
"Un","KV784375.1",714462,714665,"-",,,"FRACYDRAFT_155585","OEU09618.1",68,"hypothetical protein FRACYDRAFT_155585, partial"
"Un","KV784375.1",718863,722467,"+",,,"FRACYDRAFT_212289","OEU09619.1",1016,"DENN-domain-containing protein"
"Un","KV784375.1",722642,723535,"-",,,"FRACYDRAFT_264226","OEU09620.1",297,"hypothetical protein FRACYDRAFT_264226"
"Un","KV784375.1",724169,725440,"+",,,"FRACYDRAFT_194889","OEU09621.1",412,"hypothetical protein FRACYDRAFT_194889"
"Un","KV784375.1",726583,728904,"+",,,"FRACYDRAFT_228774","OEU09622.1",708,"protein-synthesizing GTPase complex, EF-G component"
"Un","KV784375.1",729655,731054,"+",,,"FRACYDRAFT_277364","OEU09623.1",369,"hypothetical protein FRACYDRAFT_277364"
"Un","KV784375.1",736034,736738,"-",,,"FRACYDRAFT_152398","OEU09624.1",235,"kinase-like protein, partial"
"Un","KV784375.1",737167,739566,"-",,,"FRACYDRAFT_248469","OEU09625.1",799,"hypothetical protein FRACYDRAFT_248469"
"Un","KV784375.1",740659,741890,"-",,,"FRACYDRAFT_248470","OEU09626.1",352,"hypothetical protein FRACYDRAFT_248470"
"Un","KV784375.1",743801,744904,"+",,,"FRACYDRAFT_271403","OEU09627.1",282,"hypothetical protein FRACYDRAFT_271403"
"Un","KV784375.1",745215,746101,"-",,,"FRACYDRAFT_212294","OEU09628.1",166,"Prefoldin alpha subunit"
"Un","KV784375.1",748309,749553,"+",,,"FRACYDRAFT_228778","OEU09629.1",231,"casein kinase 2 beta chain, CK2B"
"Un","KV784375.1",750887,753185,"+",,,"FRACYDRAFT_195043","OEU09630.1",725,"translation elongation factor G"
"Un","KV784375.1",753599,754420,"-",,,"FRACYDRAFT_248475","OEU09631.1",273,"hypothetical protein FRACYDRAFT_248475"
"Un","KV784375.1",755363,762108,"-",,,"FRACYDRAFT_248476","OEU09632.1",2128,"hypothetical protein FRACYDRAFT_248476"
"Un","KV784375.1",821585,821941,"+",,,"FRACYDRAFT_287514","OEU09638.1",118,"putative thioredoxin"
"Un","KV784375.1",821624,821941,"+",,,"FRACYDRAFT_287514","OEU09639.1",105,"putative thioredoxin"
"Un","KV784375.1",839149,841201,"+",,,"FRACYDRAFT_173705","OEU09633.1",651,"kinesin-domain-containing protein"
"Un","KV784375.1",859354,860674,"+",,,"FRACYDRAFT_194933","OEU09634.1",356,"transmembrane receptor"
"Un","KV784375.1",863253,865215,"-",,,"FRACYDRAFT_248513","OEU09635.1",485,"hypothetical protein FRACYDRAFT_248513"
"Un","KV784375.1",866776,868307,"+",,,"FRACYDRAFT_248514","OEU09636.1",392,"cytochrome P450"
"Un","KV784375.1",876859,878151,"-",,,"FRACYDRAFT_248518","OEU09637.1",430,"hypothetical protein FRACYDRAFT_248518"
"Un","KV784508.1",5657,8118,"+",,,"FRACYDRAFT_258535","OEU05720.1",498,"hypothetical protein FRACYDRAFT_258535"
"Un","KV784427.1",29091,31294,"+",,,"FRACYDRAFT_256321","OEU06118.1",584,"hypothetical protein FRACYDRAFT_256321"
"Un","KV784427.1",33304,35274,"+",,,"FRACYDRAFT_256323","OEU06119.1",589,"hypothetical protein FRACYDRAFT_256323"
"Un","KV784427.1",56007,56591,"+",,,"FRACYDRAFT_202414","OEU06120.1",195,"FAS1 domain-containing protein, partial"
"Un","KV784427.1",118835,121103,"-",,,"FRACYDRAFT_256354","OEU06121.1",709,"hypothetical protein FRACYDRAFT_256354"
"Un","KV784427.1",121329,122822,"+",,,"FRACYDRAFT_256355","OEU06122.1",477,"hypothetical protein FRACYDRAFT_256355"
"Un","KV784427.1",136337,137780,"+",,,"FRACYDRAFT_161001","OEU06123.1",240,"hypothetical protein FRACYDRAFT_161001, partial"
"Un","KV784427.1",168939,169918,"-",,,"FRACYDRAFT_222572","OEU06127.1",145,"chlorophyll a/b-binding protein, partial"
"Un","KV784427.1",189304,190097,"+",,,"FRACYDRAFT_256375","OEU06124.1",221,"hypothetical protein FRACYDRAFT_256375"
"Un","KV784427.1",198547,199068,"-",,,"FRACYDRAFT_256379","OEU06125.1",173,"hypothetical protein FRACYDRAFT_256379"
"Un","KV784427.1",225254,225610,"+",,,"FRACYDRAFT_202393","OEU06126.1",119,"hypothetical protein FRACYDRAFT_202393, partial"
"Un","KV784443.1",19478,21594,"-",,,"FRACYDRAFT_257338","OEU05914.1",655,"hypothetical protein FRACYDRAFT_257338"
"Un","KV784443.1",25075,25775,"-",,,"FRACYDRAFT_257340","OEU05915.1",216,"hypothetical protein FRACYDRAFT_257340"
"Un","KV784443.1",31186,31626,"-",,,"FRACYDRAFT_257343","OEU05916.1",146,"hypothetical protein FRACYDRAFT_257343"
"Un","KV784443.1",31871,32860,"-",,,"FRACYDRAFT_257344","OEU05917.1",329,"hypothetical protein FRACYDRAFT_257344"
"Un","KV784443.1",37829,38293,"+",,,"FRACYDRAFT_257347","OEU05918.1",154,"hypothetical protein FRACYDRAFT_257347"
"Un","KV784443.1",66035,69115,"-",,,"FRACYDRAFT_257359","OEU05919.1",1026,"hypothetical protein FRACYDRAFT_257359"
"Un","KV784443.1",94108,94605,"-",,,"FRACYDRAFT_257367","OEU05920.1",165,"hypothetical protein FRACYDRAFT_257367"
"Un","KV784443.1",126186,132598,"-",,,"FRACYDRAFT_257378","OEU05921.1",1806,"hypothetical protein FRACYDRAFT_257378"
"Un","KV784557.1",70,357,"+",,,"FRACYDRAFT_223113","OEU05686.1",95,"hypothetical protein FRACYDRAFT_223113"
"Un","KV784557.1",1287,1909,"-",,,"FRACYDRAFT_258662","OEU05687.1",165,"Sm-like ribonucleo protein"
"Un","KV784557.1",2537,4145,"-",,,"FRACYDRAFT_258663","OEU05688.1",504,"hypothetical protein FRACYDRAFT_258663, partial"
"Un","KV784441.1",13033,13688,"-",,,"FRACYDRAFT_257236","OEU05949.1",101,"hypothetical protein FRACYDRAFT_257236"
"Un","KV784441.1",30511,31472,"+",,,"FRACYDRAFT_257243","OEU05950.1",305,"hypothetical protein FRACYDRAFT_257243"
"Un","KV784441.1",54992,56339,"+",,"GAPC1","FRACYDRAFT_222778","OEU05954.1",378,"glyceraldehyde-3-phosphate dehydrogenase precursor"
"Un","KV784441.1",116923,119883,"-",,,"FRACYDRAFT_257279","OEU05951.1",887,"hypothetical protein FRACYDRAFT_257279"
"Un","KV784441.1",163269,164173,"+",,,"FRACYDRAFT_257286","OEU05952.1",218,"hypothetical protein FRACYDRAFT_257286"
"Un","KV784441.1",165667,167261,"+",,,"FRACYDRAFT_257287","OEU05953.1",514,"hypothetical protein FRACYDRAFT_257287, partial"
"Un","KV784558.1",4,1608,"+",,,"FRACYDRAFT_204798","OEU05684.1",439,"folate/biopterin transporter, partial"
"Un","KV784558.1",2153,3133,"-",,,"FRACYDRAFT_273651","OEU05685.1",326,"NAD(P)-binding protein"
"Un","KV784382.1",5814,7061,"-",,,"FRACYDRAFT_196954","OEU07968.1",415,"hypothetical protein FRACYDRAFT_196954"
"Un","KV784382.1",17590,18021,"-",,,"FRACYDRAFT_250189","OEU07969.1",143,"hypothetical protein FRACYDRAFT_250189"
"Un","KV784382.1",20856,22603,"-",,,"FRACYDRAFT_250190","OEU07970.1",156,"hypothetical protein FRACYDRAFT_250190"
"Un","KV784382.1",23791,26153,"-",,,"FRACYDRAFT_212889","OEU07971.1",492,"hypothetical protein FRACYDRAFT_212889"
"Un","KV784382.1",33230,33919,"+",,,"FRACYDRAFT_250192","OEU07972.1",229,"hypothetical protein FRACYDRAFT_250192"
"Un","KV784382.1",34547,34990,"-",,,"FRACYDRAFT_271818","OEU07973.1",147,"hypothetical protein FRACYDRAFT_271818"
"Un","KV784382.1",36662,38782,"-",,,"FRACYDRAFT_144636","OEU07974.1",71,"hypothetical protein FRACYDRAFT_144636, partial"
"Un","KV784382.1",41614,43863,"-",,,"FRACYDRAFT_250195","OEU07975.1",534,"hypothetical protein FRACYDRAFT_250195"
"Un","KV784382.1",45292,45507,"-",,,"FRACYDRAFT_196953","OEU07976.1",71,"hypothetical protein FRACYDRAFT_196953"
"Un","KV784382.1",49959,50986,"+",,,"FRACYDRAFT_250197","OEU07977.1",179,"hypothetical protein FRACYDRAFT_250197"
"Un","KV784382.1",54668,55741,"+",,,"FRACYDRAFT_196923","OEU07978.1",329,"urea transporter, partial"
"Un","KV784382.1",57820,59264,"-",,,"FRACYDRAFT_250199","OEU07979.1",360,"hypothetical protein FRACYDRAFT_250199"
"Un","KV784382.1",60342,60869,"+",,,"FRACYDRAFT_141595","OEU07980.1",176,"DUF1415-domain-containing protein, partial"
"Un","KV784382.1",65899,68463,"+",,,"FRACYDRAFT_196867","OEU07981.1",680,"cobW-domain-containing protein"
"Un","KV784382.1",70362,71612,"+",,,"FRACYDRAFT_250202","OEU07982.1",366,"hypothetical protein FRACYDRAFT_250202"
"Un","KV784382.1",74828,75031,"-",,,"FRACYDRAFT_155292","OEU07983.1",68,"hypothetical protein FRACYDRAFT_155292, partial"
"Un","KV784382.1",83856,84923,"+",,,"FRACYDRAFT_250204","OEU07984.1",355,"hypothetical protein FRACYDRAFT_250204"
"Un","KV784382.1",88004,90663,"+",,,"FRACYDRAFT_250205","OEU07985.1",738,"hypothetical protein FRACYDRAFT_250205"
"Un","KV784382.1",94323,94963,"+",,,"FRACYDRAFT_161204","OEU07986.1",154,"DUF285-domain-containing protein, partial"
"Un","KV784382.1",97726,99219,"+",,,"FRACYDRAFT_250207","OEU07987.1",497,"hypothetical protein FRACYDRAFT_250207"
"Un","KV784382.1",99803,100713,"-",,,"FRACYDRAFT_250208","OEU07988.1",293,"hypothetical protein FRACYDRAFT_250208"
"Un","KV784382.1",101125,102677,"-",,,"FRACYDRAFT_250209","OEU07989.1",349,"hypothetical protein FRACYDRAFT_250209"
"Un","KV784382.1",103848,104417,"+",,,"FRACYDRAFT_250210","OEU07990.1",139,"hypothetical protein FRACYDRAFT_250210"
"Un","KV784382.1",105980,108240,"-",,,"FRACYDRAFT_250211","OEU07991.1",567,"hypothetical protein FRACYDRAFT_250211"
"Un","KV784382.1",110250,110951,"-",,,"FRACYDRAFT_250212","OEU07992.1",233,"hypothetical protein FRACYDRAFT_250212"
"Un","KV784382.1",111796,112473,"-",,,"FRACYDRAFT_250213","OEU07993.1",225,"hypothetical protein FRACYDRAFT_250213"
